@id,@name,@type,FIPScounty,bathrooms,bedrooms,city,finishedSqFt,lastSoldDate,lastSoldPrice,latitude,links,longitude,lotSizeSqFt,state,street,taxAssessment,taxAssessmentYear,totalRooms,useCode,yearBuilt,zestimate,zindexValue,zipcode,zpid
54047,Raleigh,city,37183,5,5,Raleigh,2775,12/16/2014,275000,35.838331,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.504275,6969,NC,7703 Cedarshire Ct,258481,2018,,SingleFamily,2014,318518,"221,100",27616,122281191
54047,Raleigh,city,37183,5,5,Raleigh,5890,11/30/2010,877500,35.936471,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.629858,40075,NC,11305 Moonsprite Way,1009918,2018,,SingleFamily,2008,1158124,"221,100",27614,82673173
343871,Glenwood,neighborhood,,5,4,Raleigh,4538,,,35.808179,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Glenwood/r_343871/', 'forSaleByOwner': 'http://www.zillow.com/glenwood-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/glenwood-raleigh-nc/'}",-78.686338,14374,NC,3516 Catalano Dr,,,,SingleFamily,2019,1463024,"607,300",27607,2082633004
343862,Five Points,neighborhood,37183,4,4,Raleigh,2346,,,35.807534,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Five-Points/r_343862/', 'forSaleByOwner': 'http://www.zillow.com/five-points-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/five-points-raleigh-nc/'}",-78.650916,10454,NC,2214 Fairview Rd,655990,2018,9,SingleFamily,1928,760627,"411,300",27608,6426420
343868,Northwest Raleigh,neighborhood,37183,3,3,Raleigh,2292,11/19/2001,253000,35.866878,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.708814,8712,NC,6412 Pleasant Creek Ct,258734,2018,,SingleFamily,2000,389901,"276,500",27613,50120515
343868,Northwest Raleigh,neighborhood,37183,4,4,Raleigh,3135,12/3/1996,315000,35.864891,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.69283,13503,NC,6204 Chatford Dr,395213,2018,7,SingleFamily,1996,546070,"276,500",27612,6540843
343869,Northeast Raleigh,neighborhood,37183,4,4,Raleigh,2478,5/2/2019,78000,35.87425,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northeast-Raleigh/r_343869/', 'forSaleByOwner': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/'}",-78.530721,7971,NC,2914 Suncrest Village Ln,52000,2018,,SingleFamily,2019,354307,"171,900",27616,248752780
54047,Raleigh,city,37183,3,4,Raleigh,2512,11/18/1999,242000,35.729322,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.738249,59241,NC,5905 Campbell Woods Dr,340976,2018,10,SingleFamily,1986,396764,"221,100",27606,6488062
184194,Six Forks,neighborhood,37183,4,5,Raleigh,3351,8/1/2018,380000,35.845847,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Six-Forks/r_184194/', 'forSaleByOwner': 'http://www.zillow.com/six-forks-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/six-forks-raleigh-nc/'}",-78.65997,13503,NC,1408 Kimberly Dr,362282,2018,8,SingleFamily,1963,838491,"391,700",27609,6427756
343862,Five Points,neighborhood,37183,2,4,Raleigh,2020,12/23/2011,260000,35.808924,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Five-Points/r_343862/', 'forSaleByOwner': 'http://www.zillow.com/five-points-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/five-points-raleigh-nc/'}",-78.626615,9147,NC,729 Kimbrough St,304982,2018,11,SingleFamily,1950,522567,"411,300",27608,6416579
343869,Northeast Raleigh,neighborhood,37183,3,3,Raleigh,1844,4/28/2005,165000,35.895615,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northeast-Raleigh/r_343869/', 'forSaleByOwner': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/'}",-78.541094,4356,NC,8505 Tierra Del Sol Way,179494,2018,,SingleFamily,2004,237268,"171,900",27616,65341633
343862,Five Points,neighborhood,37183,2,3,Raleigh,1989,1/10/2014,163500,35.791109,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Five-Points/r_343862/', 'forSaleByOwner': 'http://www.zillow.com/five-points-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/five-points-raleigh-nc/'}",-78.645797,8276,NC,506 Tilden St,369449,2018,7,SingleFamily,1920,525000,"411,300",27605,6383625
54047,Raleigh,city,37183,6,4,Raleigh,5044,4/11/2013,870000,35.958267,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.633733,84070,NC,12512 Bayleaf Church Rd,939850,2018,13,SingleFamily,2003,934269,"221,100",27614,50116779
54047,Raleigh,city,37183,3,3,Raleigh,1910,10/3/2017,225000,35.64081,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.645893,27442,NC,8801 Oregon Inlet Ct,197820,2018,,SingleFamily,2004,278653,"221,100",27603,67554283
343868,Northwest Raleigh,neighborhood,37183,2,3,Raleigh,1710,,,35.87605,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.70528,13503,NC,6924 Chamonix Pl,211502,2018,7,SingleFamily,1981,315116,"276,500",27613,6461733
343869,Northeast Raleigh,neighborhood,37183,3,3,Raleigh,2245,1/31/2007,166000,35.848098,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northeast-Raleigh/r_343869/', 'forSaleByOwner': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/'}",-78.55517,13503,NC,5309 Graymar Ct,173240,2018,,SingleFamily,1998,249601,"171,900",27616,50103215
54047,Raleigh,city,37183,3,3,Raleigh,1626,8/27/2004,129000,35.763901,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.550445,8276,NC,5400 Tanglewood Pine Ln,140730,2018,,SingleFamily,1998,218502,"221,100",27610,50108551
270318,North Raleigh,neighborhood,37183,2,3,Raleigh,1884,,,35.896627,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.573963,9147,NC,8712 Attingham Dr,232506,2018,7,SingleFamily,1992,359003,"270,100",27615,6523196
270318,North Raleigh,neighborhood,37183,3,5,Raleigh,3120,8/30/2007,425000,35.9461,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.56136,15681,NC,12300 Fieldmist Dr,340151,2018,14,SingleFamily,2000,375000,"270,100",27614,53456011
54047,Raleigh,city,37183,5,4,Raleigh,4486,8/11/2015,580000,35.719807,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.737446,33541,NC,3929 Belmont Forest Way,614979,2018,11,SingleFamily,2009,649288,"221,100",27606,88944843
270325,Southeast Raleigh,neighborhood,37183,1,3,Raleigh,1030,8/10/2004,79500,35.769937,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Southeast-Raleigh/r_270325/', 'forSaleByOwner': 'http://www.zillow.com/southeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/southeast-raleigh-raleigh-nc/'}",-78.594178,11325,NC,607 Beverly Dr,87266,2018,5,SingleFamily,1960,178210,"149,300",27610,6376183
343869,Northeast Raleigh,neighborhood,37183,3,4,Raleigh,3151,8/31/2017,281300,35.87001,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northeast-Raleigh/r_343869/', 'forSaleByOwner': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/'}",-78.51623,10890,NC,4216 Prelude St,278404,2018,10,SingleFamily,2006,317289,"171,900",27616,79888286
343864,West Raleigh,neighborhood,,3,3,Raleigh,2090,,,35.788876,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/West-Raleigh/r_343864/', 'forSaleByOwner': 'http://www.zillow.com/west-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/west-raleigh-raleigh-nc/'}",-78.713992,4791,NC,228 Powell Dr,,,,SingleFamily,2019,443562,"173,400",27606,2082668510
343864,West Raleigh,neighborhood,,3,3,Raleigh,2090,,,35.789627,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/West-Raleigh/r_343864/', 'forSaleByOwner': 'http://www.zillow.com/west-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/west-raleigh-raleigh-nc/'}",-78.714224,4791,NC,226 Powell Dr,,,,SingleFamily,2019,443742,"173,400",27606,2082668526
343863,Wade,neighborhood,37183,4,4,Raleigh,3534,7/6/2012,817000,35.799476,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Wade/r_343863/', 'forSaleByOwner': 'http://www.zillow.com/wade-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/wade-raleigh-nc/'}",-78.67046,15246,NC,1016 Brooks Ave,817611,2018,9,SingleFamily,2008,919284,"454,400",27607,71222603
343868,Northwest Raleigh,neighborhood,37183,3,3,Raleigh,2350,4/25/2019,345000,35.839839,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.700284,61855,NC,4217 Arbutus Dr,348487,2018,9,SingleFamily,1963,567459,"276,500",27612,6394674
343870,Falls of Neuse,neighborhood,37183,3,4,Raleigh,2086,12/29/2015,320000,35.835368,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Falls-of-Neuse/r_343870/', 'forSaleByOwner': 'http://www.zillow.com/falls-of-neuse-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/falls-of-neuse-raleigh-nc/'}",-78.621336,14810,NC,1016 Winona Rd,275433,2018,12,SingleFamily,1966,448726,"295,500",27609,6388977
270318,North Raleigh,neighborhood,37183,2.5,3,Raleigh,1672,8/21/2019,248000,35.882469,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.594437,5227,NC,2509 Constitution Dr,186827,2018,6,SingleFamily,1993,253144,"270,100",27615,6529362
343872,North Central,neighborhood,37183,3,3,Raleigh,1973,7/11/2005,334500,35.787145,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Central/r_343872/', 'forSaleByOwner': 'http://www.zillow.com/north-central-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-central-raleigh-nc/'}",-78.632171,5662,NC,523 N East St,404178,2018,7,SingleFamily,1925,556345,"231,700",27604,6393437
343869,Northeast Raleigh,neighborhood,37183,3,5,Raleigh,2924,5/21/2015,281000,35.897025,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northeast-Raleigh/r_343869/', 'forSaleByOwner': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/'}",-78.520992,6969,NC,8025 Hartham Park Ave,256387,2018,10,SingleFamily,2015,324990,"171,900",27616,125246841
54047,Raleigh,city,37183,3,3,Raleigh,2449,7/28/1999,245000,35.939254,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.687265,41382,NC,3012 Daventry Ln,314690,2018,8,SingleFamily,1987,395900,"221,100",27613,6481485
343865,Mordecai,neighborhood,37183,4,4,Raleigh,2397,9/27/2019,255000,35.798489,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Mordecai/r_343865/', 'forSaleByOwner': 'http://www.zillow.com/mordecai-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/mordecai-raleigh-nc/'}",-78.631062,6534,NC,1328 Courtland Dr,233399,2018,7,SingleFamily,1928,753418,"315,400",27604,6409103
270325,Southeast Raleigh,neighborhood,37183,3,3,Raleigh,1476,2/26/2019,152250,35.785992,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Southeast-Raleigh/r_270325/', 'forSaleByOwner': 'http://www.zillow.com/southeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/southeast-raleigh-raleigh-nc/'}",-78.543818,10018,NC,828 Penncross Dr,143178,2018,7,SingleFamily,1994,215849,"149,300",27610,6535676
54047,Raleigh,city,37183,4,3,Raleigh,2350,,,35.860226,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.533206,4792,NC,6420 Truxton Ln,80000,2018,,SingleFamily,2019,373437,"221,100",27616,248752618
270318,North Raleigh,neighborhood,37183,4,4,Raleigh,3056,3/12/1999,352670,35.952581,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.567283,13068,NC,12515 Canolder St,411870,2018,12,SingleFamily,1999,416886,"270,100",27614,50105661
54047,Raleigh,city,37183,2,3,Raleigh,1967,4/23/2015,106000,35.916499,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.730663,62726,NC,10905 Leesville Rd,240903,2018,6,SingleFamily,1958,309900,"221,100",27613,6436848
54047,Raleigh,city,37183,3,3,Raleigh,2428,5/6/2016,290000,35.660423,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.697356,7143,NC,2000 Ernesto Ln,272643,2018,,SingleFamily,2016,327614,"221,100",27603,133699154
343869,Northeast Raleigh,neighborhood,37183,3,3,Raleigh,1655,8/1/2003,134500,35.896898,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northeast-Raleigh/r_343869/', 'forSaleByOwner': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/'}",-78.546675,6969,NC,5416 Neuse Forest Rd,171234,2018,,SingleFamily,2003,223501,"171,900",27616,65333452
270318,North Raleigh,neighborhood,37183,3,3,Raleigh,2004,11/10/2016,260000,35.889249,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.595575,8276,NC,8721 Paddle Wheel Dr,240774,2018,7,SingleFamily,2000,309900,"270,100",27615,50105860
184194,Six Forks,neighborhood,37183,4,4,Raleigh,4063,7/11/2019,285000,35.847924,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Six-Forks/r_184194/', 'forSaleByOwner': 'http://www.zillow.com/six-forks-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/six-forks-raleigh-nc/'}",-78.668195,23086,NC,1905 French Dr,183559,2018,5,SingleFamily,2019,915811,"391,700",27612,6400440
343869,Northeast Raleigh,neighborhood,37183,3,5,Raleigh,2701,10/27/2016,271000,35.900022,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northeast-Raleigh/r_343869/', 'forSaleByOwner': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northeast-raleigh-raleigh-nc/'}",-78.519231,6969,NC,4358 Auburn Hills Dr,239546,2018,,SingleFamily,2016,305001,"171,900",27616,215486764
54047,Raleigh,city,37183,5,4,Raleigh,5097,,,35.948544,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.621419,80150,NC,12112 Lockhart Ln,840578,2018,15,SingleFamily,1993,886974,"221,100",27614,6529247
54047,Raleigh,city,37183,3,3,Raleigh,3299,,,35.633978,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.618414,705236,NC,9824 Jordan Rd,521253,2018,,SingleFamily,2004,714733,"221,100",27603,132207440
343862,Five Points,neighborhood,37183,4,4,Raleigh,4754,11/22/2017,1045000,35.817128,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Five-Points/r_343862/', 'forSaleByOwner': 'http://www.zillow.com/five-points-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/five-points-raleigh-nc/'}",-78.635167,8276,NC,2116 Dunhill Dr,1005805,2018,,SingleFamily,2017,1274136,"411,300",27608,215486392
343863,Wade,neighborhood,37183,2,4,Raleigh,2324,7/31/2014,400000,35.797327,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Wade/r_343863/', 'forSaleByOwner': 'http://www.zillow.com/wade-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/wade-raleigh-nc/'}",-78.678575,10454,NC,3017 Mayview Rd,399159,2018,9,SingleFamily,1954,497983,"454,400",27607,6391772
270318,North Raleigh,neighborhood,37183,2.5,4,Raleigh,2933,8/20/2019,338000,35.893643,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.596902,10018,NC,2625 Iman Dr,300859,2018,9,SingleFamily,1994,345000,"270,100",27615,6530948
54047,Raleigh,city,37183,3,4,Raleigh,2836,,,35.91565,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.753926,9583,NC,7301 Villoria Ln,,2018,,SingleFamily,,495565,"221,100",27617,248754574
270318,North Raleigh,neighborhood,37183,3,4,Raleigh,3008,10/12/2010,275000,35.896749,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.579767,10018,NC,8704 Green Cliff Ct,309205,2018,10,SingleFamily,1997,375001,"270,100",27615,6559438
343868,Northwest Raleigh,neighborhood,37183,2,4,Raleigh,2122,,,35.840003,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.695187,63597,NC,4204 White Pine Dr,311842,2018,7,SingleFamily,1962,512253,"276,500",27612,6385203
343862,Five Points,neighborhood,37183,3,4,Raleigh,2946,3/17/2011,565000,35.809784,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Five-Points/r_343862/', 'forSaleByOwner': 'http://www.zillow.com/five-points-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/five-points-raleigh-nc/'}",-78.651904,15246,NC,2119 Cowper Dr,582428,2018,10,SingleFamily,1930,721796,"411,300",27608,6402479
54047,Raleigh,city,37183,3,3,Raleigh,2862,9/29/2015,90000,35.93364,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.712769,43560,NC,12301 Norwood Rd,387687,2018,,SingleFamily,2003,479899,"221,100",27613,6507501
343868,Northwest Raleigh,neighborhood,37183,3,3,Raleigh,2780,7/16/2019,235000,35.845259,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.702494,16988,NC,4601 Oak Park Rd,265460,2018,8,SingleFamily,1968,445001,"276,500",27612,6410646
54047,Raleigh,city,37183,3,4,Raleigh,3021,6/1/2005,298000,35.919778,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.751907,7405,NC,10009 Friedel Pl,315589,2018,,SingleFamily,2005,473850,"221,100",27613,65342916
270325,Southeast Raleigh,neighborhood,37183,2,4,Raleigh,1444,10/10/2003,110000,35.757916,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Southeast-Raleigh/r_270325/', 'forSaleByOwner': 'http://www.zillow.com/southeast-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/southeast-raleigh-raleigh-nc/'}",-78.555554,14810,NC,5205 Heelands Ct,134381,2018,6,SingleFamily,1987,,"149,300",27610,6495871
54047,Raleigh,city,,5,4,Raleigh,3745,,,35.715695,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.726074,37026,NC,5220 Milner Dr,,,,SingleFamily,,768514,"221,100",27606,2082705375
343864,West Raleigh,neighborhood,37183,3,3,Raleigh,2082,5/26/2005,173000,35.776101,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/West-Raleigh/r_343864/', 'forSaleByOwner': 'http://www.zillow.com/west-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/west-raleigh-raleigh-nc/'}",-78.705155,14810,NC,1300 Ashburton Rd,203155,2018,7,SingleFamily,1956,369901,"173,400",27606,6407478
270318,North Raleigh,neighborhood,,3,4,Raleigh,3186,,,35.858906,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.670244,,NC,5716 Norcrest St,,,,SingleFamily,2019,,"270,100",27612,2084060886
54047,Raleigh,city,37183,4,4,Raleigh,3538,8/22/2019,536000,35.954179,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.681161,41382,NC,6017 Drumquin Dr,625133,2018,,SingleFamily,1999,539598,"221,100",27614,50111419
343868,Northwest Raleigh,neighborhood,37183,5,4,Raleigh,3006,12/2/2013,500000,35.832096,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Northwest-Raleigh/r_343868/', 'forSaleByOwner': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/northwest-raleigh-raleigh-nc/'}",-78.707766,13939,NC,4103 City Of Oaks Wynd,524122,2018,8,SingleFamily,1993,632316,"276,500",27612,6498897
54047,Raleigh,city,37183,5,4,Raleigh,6915,4/23/2008,788000,35.722077,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.735608,30492,NC,4708 Wooded Ridge Rd,724245,2018,18,SingleFamily,2008,789517,"221,100",27606,81747663
54047,Raleigh,city,37183,4,5,Raleigh,3753,,,35.886422,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/r_54047/', 'forSaleByOwner': 'http://www.zillow.com/raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/raleigh-nc/'}",-78.721938,23958,NC,5119 Country Trl,30000,2018,,SingleFamily,2019,812007,"221,100",27613,215490622
343862,Five Points,neighborhood,37183,1,2,Raleigh,831,5/25/1984,40000,35.809801,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/Five-Points/r_343862/', 'forSaleByOwner': 'http://www.zillow.com/five-points-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/five-points-raleigh-nc/'}",-78.636617,6969,NC,2017 Pine Dr,262782,2018,4,SingleFamily,1948,340654,"411,300",27608,6436378
270318,North Raleigh,neighborhood,37183,2,3,Raleigh,1905,7/26/2019,240000,35.860367,"{'overview': 'http://www.zillow.com/local-info/NC-Raleigh/North-Raleigh/r_270318/', 'forSaleByOwner': 'http://www.zillow.com/north-raleigh-raleigh-nc/fsbo/', 'forSale': 'http://www.zillow.com/north-raleigh-raleigh-nc/'}",-78.608821,13068,NC,5709 Partridge Ln,203281,2018,7,SingleFamily,1973,330419,"270,100",27609,6391444
