@id,@name,@type,FIPScounty,bathrooms,bedrooms,city,finishedSqFt,lastSoldDate,lastSoldPrice,latitude,links,longitude,lotSizeSqFt,state,street,taxAssessment,taxAssessmentYear,totalRooms,useCode,yearBuilt,zestimate,zindexValue,zipcode,zpid
24457,Durham,city,37063,2,3,Durham,1305,,,35.97122,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.909249,8755,NC,113 W Alton St,104513,2018,5,SingleFamily,1956,208434,"185,100",27707,49977640
24457,Durham,city,37063,3,4,Durham,1934,4/9/2010,159000,35.975865,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.977923,21997,NC,3514 Brecknock St,205792,2018,6,SingleFamily,1976,270758,"185,100",27705,49994257
24457,Durham,city,37063,3,4,Durham,3331,8/31/2015,375000,35.955766,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.82158,10105,NC,132 Plano Dr,400163,2018,,SingleFamily,2015,418863,"185,100",27703,124722772
24457,Durham,city,37063,2,3,Durham,1445,8/15/2003,151000,35.955962,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.957734,5445,NC,1701 Williamsburg Rd,180352,2018,6,SingleFamily,1998,248000,"185,100",27707,49992928
24457,Durham,city,,2,3,Durham,2350,,,35.932414,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.837528,,NC,6105 Lakefront St,,,,SingleFamily,2019,,"185,100",27703,2083974087
761300,Omah Street,neighborhood,37063,2,3,Durham,1660,7/3/2019,142000,36.035985,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Omah-Street/r_761300/', 'forSaleByOwner': 'http://www.zillow.com/omah-street-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/omah-street-durham-nc/'}",-78.93514,19602,NC,2016 Hillandale Rd,165319,2018,5,SingleFamily,1961,274501,,27705,49984822
24457,Durham,city,37063,5,5,Durham,4182,11/21/2017,707500,36.049453,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.944344,34412,NC,2545 Bittersweet Dr,671992,2018,12,SingleFamily,2005,808465,"185,100",27705,70919550
761305,Old East Durham,neighborhood,37063,2,3,Durham,1236,5/6/2016,52000,35.983043,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Old-East-Durham/r_761305/', 'forSaleByOwner': 'http://www.zillow.com/old-east-durham-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/old-east-durham-durham-nc/'}",-78.879155,4791,NC,2008 Ashe St,75142,2018,5,SingleFamily,1920,248998,,27703,49975146
24457,Durham,city,37063,2,3,Durham,1292,10/15/2018,165000,35.951482,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.907206,5662,NC,2 Savi Ct,128431,2018,6,SingleFamily,1996,177362,"185,100",27713,49990984
24457,Durham,city,37063,4,4,Durham,3272,,,35.957449,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.952864,5401,NC,42 Cheswick Pl,443597,2018,12,SingleFamily,1997,492841,"185,100",27707,49982052
24457,Durham,city,37063,3,3,Durham,2441,1/2/2007,148000,36.031329,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.799142,19950,NC,3011 Redwood Rd,157332,2018,5,SingleFamily,1963,348456,"185,100",27704,50013445
24457,Durham,city,37063,2,3,Durham,1347,6/7/2019,18000,36.037979,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.872964,15246,NC,3216 Dearborn Dr,13482,2018,,SingleFamily,1994,199999,"185,100",27704,98221307
24457,Durham,city,37063,3,5,Durham,3063,6/30/2006,345500,36.103755,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.872762,10715,NC,1704 Sassafras Hill St,169330,2018,,SingleFamily,2006,326305,"185,100",27712,80199329
761342,Dixon Road Area,neighborhood,,4,4,Durham,2762,,,35.964435,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Dixon-Road-Area/r_761342/', 'forSaleByOwner': 'http://www.zillow.com/dixon-road-area-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/dixon-road-area-durham-nc/'}",-78.940251,11761,NC,3108 Dixon Rd,,,,SingleFamily,2019,495910,,27707,2082658125
24457,Durham,city,,3,4,Durham,3265,,,35.951434,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.808236,,NC,1818 Sandoval Dr,,,,SingleFamily,,458421,"185,100",27703,2082663732
24457,Durham,city,37063,3,4,Durham,3277,10/24/2005,355000,35.940049,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.967327,16552,NC,3915 Sterling Ridge Ln,367008,2018,,SingleFamily,2002,473083,"185,100",27707,59711448
761277,Watts Hospital-Hillandale,neighborhood,37063,1,2,Durham,806,8/23/2018,96000,36.027964,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Watts-Hospital--Hillandale/r_761277/', 'forSaleByOwner': 'http://www.zillow.com/watts-hospital-hillandale-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/watts-hospital-hillandale-durham-nc/'}",-78.927743,10018,NC,2412 Albany St,94972,2018,3,SingleFamily,1940,237115,,27705,49984502
24457,Durham,city,37063,2,3,Durham,1298,5/16/2008,83000,35.947849,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.908117,11238,NC,4100 Tranquil Rd,123107,2018,5,SingleFamily,1994,180001,"185,100",27713,49990910
24457,Durham,city,,3,3,Durham,2622,,,35.900378,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.924228,,NC,1010 Pondfield Way,,,,SingleFamily,,417120,"185,100",27713,2082673816
24457,Durham,city,,3,3,Durham,2469,,,35.900378,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.924228,,NC,1106 Pondfield Way,,,,SingleFamily,,415907,"185,100",27713,2082673818
24457,Durham,city,,2,3,Durham,1931,,,35.900378,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.924228,,NC,1104 Pondfield Way,,,,SingleFamily,,387998,"185,100",27713,2082673819
761283,Trotter Ridge,neighborhood,37063,3,4,Durham,2927,12/7/2007,205500,35.929183,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Trotter-Ridge/r_761283/', 'forSaleByOwner': 'http://www.zillow.com/trotter-ridge-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/trotter-ridge-durham-nc/'}",-78.962014,15246,NC,4018 Trotter Ridge Rd,228063,2018,7,SingleFamily,1972,345733,,27707,49992114
24457,Durham,city,37063,3,4,Durham,2727,5/9/2014,253500,35.889595,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.919201,11761,NC,1106 Park Glen Pl,303731,2018,12,SingleFamily,2001,346585,"185,100",27713,61726270
24457,Durham,city,37063,4,3,Durham,2071,,,35.933248,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.829418,26136,NC,2402 Windy Hill Rd,268805,2018,3,SingleFamily,1995,443590,"185,100",27703,50010027
24457,Durham,city,37063,1,2,Durham,949,3/31/2017,1095000,35.977661,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.895116,6359,NC,1213 Grant St,44323,2018,3,SingleFamily,1910,139500,"185,100",27701,49978965
24457,Durham,city,37063,1,2,Durham,768,3/31/2017,1095000,35.978095,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.89559,6098,NC,1212 Grant St,45932,2018,3,SingleFamily,1965,119500,"185,100",27701,49979063
24457,Durham,city,37063,1,3,Durham,1172,,,36.040514,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.879494,14810,NC,424 Craven St,79656,2018,,SingleFamily,1954,,"185,100",27704,70921309
24457,Durham,city,,2,3,Durham,1708,,,35.94621,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.858256,,NC,1717 Wrenn Rd,,,,SingleFamily,2019,340618,"185,100",27703,2083542186
125048,Lakewood Park,neighborhood,37063,3,4,Durham,1772,8/7/2018,100000,35.989551,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Lakewood-Park/r_125048/', 'forSaleByOwner': 'http://www.zillow.com/lakewood-park-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/lakewood-park-durham-nc/'}",-78.923436,10454,NC,1710 Gunter St,18540,2018,,SingleFamily,2019,410000,,27707,98204318
24457,Durham,city,37063,3,4,Durham,2225,6/13/2019,35000,36.103881,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.871715,11325,NC,1 Rosemeade Pl,41145,2018,,SingleFamily,2010,297177,"185,100",27712,98224572
764261,Hope Valley,neighborhood,37063,3,3,Durham,2123,6/28/2000,169000,35.961295,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Hope-Valley/r_764261/', 'forSaleByOwner': 'http://www.zillow.com/hope-valley-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/hope-valley-durham-nc/'}",-78.947142,20865,NC,3335 Old Chapel Hill Rd,200419,2018,4,SingleFamily,1941,309900,,27707,49982959
102141,Crooked Creek,neighborhood,37063,3,4,Durham,2130,12/19/2005,165000,35.911143,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Crooked-Creek/r_102141/', 'forSaleByOwner': 'http://www.zillow.com/crooked-creek-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/crooked-creek-durham-nc/'}",-78.921516,23958,NC,901 Forge Rd,162038,2018,5,SingleFamily,1973,325000,,27713,50003486
761353,Cardinal Lake,neighborhood,37063,3,3,Durham,2011,7/28/2008,162000,36.012944,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Cardinal-Lake/r_761353/', 'forSaleByOwner': 'http://www.zillow.com/cardinal-lake-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/cardinal-lake-durham-nc/'}",-78.816572,7666,NC,3007 Cardinal Lake Dr,165025,2018,,SingleFamily,2008,225885,,27704,89698943
761336,Duke Park,neighborhood,37063,3,4,Durham,2603,6/21/2018,170000,36.009387,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Duke-Park/r_761336/', 'forSaleByOwner': 'http://www.zillow.com/duke-park-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/duke-park-durham-nc/'}",-78.884722,7405,NC,710 Colonial St,178155,2018,6,SingleFamily,1948,,,27701,49973223
24457,Durham,city,37063,2,3,Durham,1789,,,36.079324,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.943294,20037,NC,4910 Heritage Dr,190492,2018,5,SingleFamily,1971,240316,"185,100",27712,50021622
761305,Old East Durham,neighborhood,37063,1,3,Durham,976,,,35.992713,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Old-East-Durham/r_761305/', 'forSaleByOwner': 'http://www.zillow.com/old-east-durham-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/old-east-durham-durham-nc/'}",-78.877315,7753,NC,707 Park Ave,75216,2018,4,SingleFamily,1986,,,27703,49975498
761336,Duke Park,neighborhood,37063,3,3,Durham,2325,6/13/2013,10000,36.009697,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Duke-Park/r_761336/', 'forSaleByOwner': 'http://www.zillow.com/duke-park-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/duke-park-durham-nc/'}",-78.899087,6534,NC,421 W Markham Ave,42103,2018,,SingleFamily,,734995,,27701,98205073
24457,Durham,city,37063,3,3,Durham,2025,8/2/2019,175000,36.107074,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.93436,56018,NC,6011 Burgundy Rd,165981,2018,6,SingleFamily,1978,298999,"185,100",27712,50024506
24457,Durham,city,,2,3,Durham,2350,,,35.930835,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.837905,,NC,1002 Sandtrap Way,,,,SingleFamily,2019,,"185,100",27703,2083146674
761279,Walltown,neighborhood,37063,1,2,Durham,844,4/24/2003,70000,36.022292,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Walltown/r_761279/', 'forSaleByOwner': 'http://www.zillow.com/walltown-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/walltown-durham-nc/'}",-78.917974,6926,NC,1421 Clarendon St,103642,2018,3,SingleFamily,1950,148629,,27705,49967197
24457,Durham,city,37063,2,3,Durham,1204,12/7/2018,240000,35.952227,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.91107,9539,NC,3114 Tripoli Dr,101470,2018,4,SingleFamily,1973,225001,"185,100",27713,49991010
764261,Hope Valley,neighborhood,37063,3,4,Durham,3009,6/28/2019,265000,35.941362,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Hope-Valley/r_764261/', 'forSaleByOwner': 'http://www.zillow.com/hope-valley-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/hope-valley-durham-nc/'}",-78.94417,9147,NC,3822 Hope Valley Rd,405461,2018,5,SingleFamily,1985,,,27707,49984243
24457,Durham,city,37063,2.5,4,Durham,2658,8/23/2019,290000,35.964245,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.806098,12632,NC,2 Dawson Ct,242850,2018,,SingleFamily,2007,294626,"185,100",27703,87753238
24457,Durham,city,37063,2.5,4,Durham,2455,9/4/2019,321000,35.953733,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.806641,5489,NC,1034 Laredo Ln,285098,2018,,SingleFamily,2016,320547,"185,100",27703,151081163
803941,Treyburn,neighborhood,37063,2,3,Durham,2629,9/3/2019,308500,36.110302,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Treyburn/r_803941/', 'forSaleByOwner': 'http://www.zillow.com/treyburn-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/treyburn-durham-nc/'}",-78.864818,8450,NC,1108 Champions Pointe Dr,259492,2018,,SingleFamily,2001,309000,,27712,50023931
24457,Durham,city,37063,3,4,Durham,2465,10/20/2017,245000,35.959702,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.831853,5619,NC,401 Callandale Ln,232404,2018,,SingleFamily,2014,289840,"185,100",27703,119253717
251583,Parkwood,neighborhood,37063,2,3,Durham,1607,12/12/2012,152000,35.897973,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Parkwood/r_251583/', 'forSaleByOwner': 'http://www.zillow.com/parkwood-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/parkwood-durham-nc/'}",-78.919767,12632,NC,15 Summerglen Ct,144722,2018,4,SingleFamily,1982,259000,,27713,50003147
259955,Woodlake,neighborhood,37063,4,4,Durham,2536,9/25/2015,291500,35.923117,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Woodlake/r_259955/', 'forSaleByOwner': 'http://www.zillow.com/woodlake-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/woodlake-durham-nc/'}",-78.919575,11891,NC,11 Placid Ct,294902,2018,9,SingleFamily,1988,361698,,27713,50001106
761313,Milan Woods,neighborhood,37063,3,3,Durham,1469,2/9/2010,130500,36.01028,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Milan-Woods/r_761313/', 'forSaleByOwner': 'http://www.zillow.com/milan-woods-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/milan-woods-durham-nc/'}",-78.853939,10018,NC,2502 Faucette Ave,141284,2018,5,SingleFamily,1990,,,27704,50008036
761276,Wellington Forest,neighborhood,37063,3,3,Durham,2267,6/25/2012,200000,35.905914,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Wellington-Forest/r_761276/', 'forSaleByOwner': 'http://www.zillow.com/wellington-forest-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/wellington-forest-durham-nc/'}",-78.928453,6054,NC,6307 Winding Arch Dr,235319,2018,8,SingleFamily,2001,285001,,27713,54483483
24457,Durham,city,37063,1,2,Durham,768,4/2/2018,67500,35.978197,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.895559,5793,NC,1206 Grant St,45869,2018,,SingleFamily,1965,119499,"185,100",27701,242012258
24457,Durham,city,37063,2,3,Durham,1660,5/27/2016,360500,35.899936,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.822065,7840,NC,1524 Anthology Dr,304514,2018,9,SingleFamily,2016,388856,"185,100",27703,157438627
761352,Carillon Forest,neighborhood,37063,3.5,4,Durham,3254,8/30/2019,464500,35.978771,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Carillon-Forest/r_761352/', 'forSaleByOwner': 'http://www.zillow.com/carillon-forest-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/carillon-forest-durham-nc/'}",-78.983687,16727,NC,3620 Henningson Way,378963,2018,,SingleFamily,2006,433230,,27705,80204243
761302,Old North Durham,neighborhood,37063,4,4,Durham,2310,11/30/2018,150000,36.002835,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Old-North-Durham/r_761302/', 'forSaleByOwner': 'http://www.zillow.com/old-north-durham-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/old-north-durham-durham-nc/'}",-78.897185,6098,NC,215 Northwood Cir,106219,2018,3,SingleFamily,2019,687012,,27701,49969811
761297,Pleasant Drive,neighborhood,37063,1,2,Durham,905,,,35.967163,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Pleasant-Drive/r_761297/', 'forSaleByOwner': 'http://www.zillow.com/pleasant-drive-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/pleasant-drive-durham-nc/'}",-78.853862,8712,NC,709 Carter Ave,78423,2018,6,SingleFamily,1940,125000,,27703,50006325
761316,Lochside,neighborhood,37063,2.5,3,Durham,2286,8/30/2019,303500,35.929494,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Lochside/r_761316/', 'forSaleByOwner': 'http://www.zillow.com/lochside-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/lochside-durham-nc/'}",-78.900611,11020,NC,3422 Ranbir Dr,246747,2018,8,SingleFamily,2005,300933,,27713,70592893
24457,Durham,city,37063,2,3,Durham,1834,7/3/2019,206636,36.087449,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.880089,19035,NC,4 Maere Ct,188900,2018,4,SingleFamily,1995,299845,"185,100",27712,50022241
761305,Old East Durham,neighborhood,37063,3,3,Durham,1600,11/13/2018,108000,35.985628,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Old-East-Durham/r_761305/', 'forSaleByOwner': 'http://www.zillow.com/old-east-durham-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/old-east-durham-durham-nc/'}",-78.876504,5227,NC,2116 E Main St,64991,2018,6,SingleFamily,1910,189500,,27703,49975014
761303,Old Five Points,neighborhood,37063,3,3,Durham,2296,8/1/2014,153000,36.002074,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Old-Five-Points/r_761303/', 'forSaleByOwner': 'http://www.zillow.com/old-five-points-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/old-five-points-durham-nc/'}",-78.89539,4094,NC,809 N Mangum St,20473,2018,,SingleFamily,2019,738000,,27701,242012076
761303,Old Five Points,neighborhood,37063,3,4,Durham,2296,,,36.002133,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Old-Five-Points/r_761303/', 'forSaleByOwner': 'http://www.zillow.com/old-five-points-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/old-five-points-durham-nc/'}",-78.895783,4007,NC,811 N Mangum St,20037,2018,,SingleFamily,2019,747000,,27701,242012024
24457,Durham,city,37063,2.5,3,Durham,1475,8/19/2019,173000,35.974762,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.839594,8451,NC,3314 Redgate Dr,127750,2018,5,SingleFamily,1995,194000,"185,100",27703,50006591
24457,Durham,city,37063,1,2,Durham,1068,9/29/2014,24000,35.966093,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.904713,6534,NC,2707 Fayetteville St,81324,2018,5,SingleFamily,1951,107019,"185,100",27707,49978069
761290,Summer Meadow,neighborhood,37063,3,3,Durham,1776,1/31/2017,160000,36.060754,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Summer-Meadow/r_761290/', 'forSaleByOwner': 'http://www.zillow.com/summer-meadow-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/summer-meadow-durham-nc/'}",-78.889873,6272,NC,409 Summer Breeze Dr,166159,2018,,SingleFamily,2003,239900,,27704,70923573
761287,Swann's Mill,neighborhood,37063,3,5,Durham,2786,8/28/2007,185000,36.062345,"{'overview': ""http://www.zillow.com/local-info/NC-Durham/Swann's-Mill/r_761287/"", 'forSaleByOwner': 'http://www.zillow.com/swann%27s-mill-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/swann%27s-mill-durham-nc/'}",-78.876407,5227,NC,4723 Miller Dr,190714,2018,,SingleFamily,2007,236675,,27704,87757779
761303,Old Five Points,neighborhood,37063,3,3,Durham,2296,,,36.002076,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Old-Five-Points/r_761303/', 'forSaleByOwner': 'http://www.zillow.com/old-five-points-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/old-five-points-durham-nc/'}",-78.89539,4138,NC,813 N Mangum St,21126,2018,,SingleFamily,2019,727000,,27701,150993521
764261,Hope Valley,neighborhood,37063,4,4,Durham,3618,5/28/2015,651000,35.950984,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Hope-Valley/r_764261/', 'forSaleByOwner': 'http://www.zillow.com/hope-valley-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/hope-valley-durham-nc/'}",-78.945931,20037,NC,3111 Buckingham Rd,589523,2018,9,SingleFamily,1988,664928,,27707,49984190
24457,Durham,city,37063,3,5,Durham,2050,8/1/2012,165000,36.095296,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.918033,6098,NC,809 Amarillo Rose Ln,192709,2018,,SingleFamily,2012,259808,"185,100",27712,109965850
24457,Durham,city,37063,1,2,Durham,1200,,,35.962454,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.810623,329400,NC,920 Sherron Rd,129946,2018,3,SingleFamily,1910,415229,"185,100",27703,50010670
761300,Omah Street,neighborhood,37063,2,2,Durham,1076,,,36.046704,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Omah-Street/r_761300/', 'forSaleByOwner': 'http://www.zillow.com/omah-street-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/omah-street-durham-nc/'}",-78.932922,1219,NC,2609 Camellia Dr,64695,2018,4,SingleFamily,1984,149900,,27705,50015188
